url,family,state_slug,record_id,index_status,canonical,in_sitemap,title,title_length,description,description_length,h1,h1_count,internal_links_out,internal_links_in,click_depth_from_home,is_orphan,word_count,source_count,completeness_pct,last_verified,priority_tier
/california/seal-beach/solar-permit-guide/,locality-guide,california,ca-orange-seal-beach-sce,index,https://mygridpermit.com/california/seal-beach/solar-permit-guide/,true,"Seal Beach, CA Solar Permit Guide | GridPermit",46,"Seal Beach, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-06.",142,Seal Beach Solar Permit Guide,1,28,3,2,false,1351,5,80,2026-08-06,1
/california/seaside/solar-permit-guide/,locality-guide,california,ca-monterey-seaside-pge,index,https://mygridpermit.com/california/seaside/solar-permit-guide/,true,"Seaside, CA Solar Permit Guide | GridPermit",43,"Seaside, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",139,Seaside Solar Permit Guide,1,28,3,2,false,1123,5,86.7,2026-08-09,1
/california/sebastopol/solar-permit-guide/,locality-guide,california,ca-sonoma-sebastopol-pge,index,https://mygridpermit.com/california/sebastopol/solar-permit-guide/,true,"Sebastopol, CA Solar Permit Guide | GridPermit",46,"Sebastopol, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",142,Sebastopol Solar Permit Guide,1,28,10,2,false,1032,4,80,2026-08-09,1
/california/selma/solar-permit-guide/,locality-guide,california,ca-fresno-selma-pge,index,https://mygridpermit.com/california/selma/solar-permit-guide/,true,"Selma, CA Solar Permit Guide | GridPermit",41,"Selma, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-10.",137,Selma Solar Permit Guide,1,27,4,2,false,1053,4,80,2026-08-10,1
/california/shafter/solar-permit-guide/,locality-guide,california,ca-kern-shafter-pge,index,https://mygridpermit.com/california/shafter/solar-permit-guide/,true,"Shafter, CA Solar Permit Guide | GridPermit",43,"Shafter, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",139,Shafter Solar Permit Guide,1,28,7,2,false,1063,4,80,2026-08-09,1
/california/shasta-lake/solar-permit-guide/,locality-guide,california,ca-shasta-shasta-lake-slmu,index,https://mygridpermit.com/california/shasta-lake/solar-permit-guide/,true,"Shasta Lake, CA Solar Permit Guide | GridPermit",47,"Shasta Lake, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",143,Shasta Lake Solar Permit Guide,1,20,1,2,false,1053,1,80,2026-08-09,1
/california/sierra-madre/solar-permit-guide/,locality-guide,california,ca-los-angeles-sierra-madre-sce,index,https://mygridpermit.com/california/sierra-madre/solar-permit-guide/,true,"Sierra Madre, CA Solar Permit Guide | GridPermit",48,"Sierra Madre, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-03.",144,Sierra Madre Solar Permit Guide,1,28,3,2,false,1664,6,80,2026-08-03,1
/california/simi-valley/solar-permit-guide/,locality-guide,california,ca-ventura-simi-valley-sce,index,https://mygridpermit.com/california/simi-valley/solar-permit-guide/,true,"Simi Valley, CA Solar Permit Guide | GridPermit",47,"Simi Valley, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",143,Simi Valley Solar Permit Guide,1,28,9,2,false,1151,4,80,2026-08-09,1
/california/solana-beach/solar-permit-guide/,locality-guide,california,ca-san-diego-solana-beach-sdge,index,https://mygridpermit.com/california/solana-beach/solar-permit-guide/,true,"Solana Beach, CA Solar Permit Guide | GridPermit",48,"Solana Beach, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-08.",144,Solana Beach Solar Permit Guide,1,28,3,2,false,1214,5,80,2026-08-08,1
/california/solar-permit-guides/,locality-directory,,,index,https://mygridpermit.com/california/solar-permit-guides/,true,California Solar Permit Guides by City | GridPermit,51,"Source-linked, confidence-scored solar permitting guides by California city: permit authority, required documents, fees, and eligibility.",137,California Solar Permit Guides,1,302,333,1,false,6469,,,,1
/california/solar-permit-timeline/,static,,,index,https://mygridpermit.com/california/solar-permit-timeline/,true,How Long Does a California Solar Permit Take? | GridPermit,58,"Verified review-timeline data from 173 California cities: same-day SolarAPP+ review vs. standard-path ranges, sourced to each city's own guide.",143,How Long Does a California Solar Permit Take?,1,31,1,2,false,699,,,,3
/california/soledad/solar-permit-guide/,locality-guide,california,ca-monterey-soledad-pge,index,https://mygridpermit.com/california/soledad/solar-permit-guide/,true,"Soledad, CA Solar Permit Guide | GridPermit",43,"Soledad, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-10.",139,Soledad Solar Permit Guide,1,28,3,2,false,1244,5,80,2026-08-10,1
/california/sonoma/solar-permit-guide/,locality-guide,california,ca-sonoma-sonoma-pge,index,https://mygridpermit.com/california/sonoma/solar-permit-guide/,true,"Sonoma, CA Solar Permit Guide | GridPermit",42,"Sonoma, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-08.",138,Sonoma Solar Permit Guide,1,28,9,2,false,1081,3,80,2026-08-08,1
/california/south-el-monte/solar-permit-guide/,locality-guide,california,ca-los-angeles-south-el-monte-sce,index,https://mygridpermit.com/california/south-el-monte/solar-permit-guide/,true,"South El Monte, CA Solar Permit Guide | GridPermit",50,"South El Monte, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",146,South El Monte Solar Permit Guide,1,28,3,2,false,1438,8,86.7,2026-08-11,1
/california/south-san-francisco/solar-permit-guide/,locality-guide,california,ca-san-mateo-south-san-francisco-pge,index,https://mygridpermit.com/california/south-san-francisco/solar-permit-guide/,true,"South San Francisco, CA Solar Permit Guide | GridPermit",55,"South San Francisco, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-05.",151,South San Francisco Solar Permit Guide,1,28,3,2,false,1222,5,80,2026-08-05,1
/california/st-helena/solar-permit-guide/,locality-guide,california,ca-napa-st-helena-pge,index,https://mygridpermit.com/california/st-helena/solar-permit-guide/,true,"St. Helena, CA Solar Permit Guide | GridPermit",46,"St. Helena, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",142,St. Helena Solar Permit Guide,1,28,6,2,false,1158,4,80,2026-08-09,1
/california/stockton/solar-permit-guide/,locality-guide,california,ca-san-joaquin-stockton-pge,index,https://mygridpermit.com/california/stockton/solar-permit-guide/,true,"Stockton, CA Solar Permit Guide | GridPermit",44,"Stockton, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",140,Stockton Solar Permit Guide,1,28,6,2,false,1468,7,86.7,2026-08-11,1
/california/suisun-city/solar-permit-guide/,locality-guide,california,ca-solano-suisun-city-pge,index,https://mygridpermit.com/california/suisun-city/solar-permit-guide/,true,"Suisun City, CA Solar Permit Guide | GridPermit",47,"Suisun City, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",143,Suisun City Solar Permit Guide,1,28,8,2,false,1276,6,86.7,2026-08-11,1
/california/sunnyvale/solar-permit-guide/,locality-guide,california,ca-santa-clara-sunnyvale-pge,index,https://mygridpermit.com/california/sunnyvale/solar-permit-guide/,true,"Sunnyvale, CA Solar Permit Guide | GridPermit",45,"Sunnyvale, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",141,Sunnyvale Solar Permit Guide,1,28,3,2,false,1136,5,80,2026-08-09,1
/california/tehachapi/solar-permit-guide/,locality-guide,california,ca-kern-tehachapi-pge,index,https://mygridpermit.com/california/tehachapi/solar-permit-guide/,true,"Tehachapi, CA Solar Permit Guide | GridPermit",45,"Tehachapi, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",141,Tehachapi Solar Permit Guide,1,28,7,2,false,997,2,80,2026-08-09,1
/california/temecula/solar-permit-guide/,locality-guide,california,ca-riverside-temecula-sce,index,https://mygridpermit.com/california/temecula/solar-permit-guide/,true,"Temecula, CA Solar Permit Guide | GridPermit",44,"Temecula, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-10.",140,Temecula Solar Permit Guide,1,28,3,2,false,1511,6,86.7,2026-08-10,1
/california/temple-city/solar-permit-guide/,locality-guide,california,ca-los-angeles-temple-city-sce,index,https://mygridpermit.com/california/temple-city/solar-permit-guide/,true,"Temple City, CA Solar Permit Guide | GridPermit",47,"Temple City, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-05.",143,Temple City Solar Permit Guide,1,28,3,2,false,1194,6,80,2026-08-05,1
/california/thousand-oaks/solar-permit-guide/,locality-guide,california,ca-ventura-thousand-oaks-sce,index,https://mygridpermit.com/california/thousand-oaks/solar-permit-guide/,true,"Thousand Oaks, CA Solar Permit Guide | GridPermit",49,"Thousand Oaks, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",145,Thousand Oaks Solar Permit Guide,1,28,3,2,false,1251,5,86.7,2026-08-09,1
/california/tiburon/solar-permit-guide/,locality-guide,california,ca-marin-tiburon-pge,index,https://mygridpermit.com/california/tiburon/solar-permit-guide/,true,"Tiburon, CA Solar Permit Guide | GridPermit",43,"Tiburon, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-08.",139,Tiburon Solar Permit Guide,1,28,3,2,false,1040,3,80,2026-08-08,1
/california/torrance/solar-permit-guide/,locality-guide,california,ca-los-angeles-torrance-sce,index,https://mygridpermit.com/california/torrance/solar-permit-guide/,true,"Torrance, CA Solar Permit Guide | GridPermit",44,"Torrance, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",140,Torrance Solar Permit Guide,1,28,3,2,false,1239,8,80,2026-08-11,1
/california/tracy/solar-permit-guide/,locality-guide,california,ca-san-joaquin-tracy-pge,index,https://mygridpermit.com/california/tracy/solar-permit-guide/,true,"Tracy, CA Solar Permit Guide | GridPermit",41,"Tracy, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-05.",137,Tracy Solar Permit Guide,1,28,6,2,false,1357,7,80,2026-08-05,1
/california/truckee/solar-permit-guide/,locality-guide,california,ca-nevada-truckee-tdpud,index,https://mygridpermit.com/california/truckee/solar-permit-guide/,true,"Truckee, CA Solar Permit Guide | GridPermit",43,"Truckee, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",139,Truckee Solar Permit Guide,1,22,3,2,false,1190,2,80,2026-08-09,1
/california/tulare/solar-permit-guide/,locality-guide,california,ca-tulare-tulare-sce,index,https://mygridpermit.com/california/tulare/solar-permit-guide/,true,"Tulare, CA Solar Permit Guide | GridPermit",42,"Tulare, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",138,Tulare Solar Permit Guide,1,27,5,2,false,1272,5,80,2026-08-11,1
/california/turlock/solar-permit-guide/,locality-guide,california,ca-stanislaus-turlock-tid,index,https://mygridpermit.com/california/turlock/solar-permit-guide/,true,"Turlock, CA Solar Permit Guide | GridPermit",43,"Turlock, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-05.",139,Turlock Solar Permit Guide,1,25,7,2,false,1112,2,80,2026-08-05,1
/california/tustin/solar-permit-guide/,locality-guide,california,ca-orange-tustin-sce,index,https://mygridpermit.com/california/tustin/solar-permit-guide/,true,"Tustin, CA Solar Permit Guide | GridPermit",42,"Tustin, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",138,Tustin Solar Permit Guide,1,28,3,2,false,1132,6,80,2026-08-09,1
/california/union-city/solar-permit-guide/,locality-guide,california,ca-alameda-union-city-pge,index,https://mygridpermit.com/california/union-city/solar-permit-guide/,true,"Union City, CA Solar Permit Guide | GridPermit",46,"Union City, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-09.",142,Union City Solar Permit Guide,1,28,3,2,false,1033,4,80,2026-08-09,1
/california/upland/solar-permit-guide/,locality-guide,california,ca-san-bernardino-upland-sce,index,https://mygridpermit.com/california/upland/solar-permit-guide/,true,"Upland, CA Solar Permit Guide | GridPermit",42,"Upland, CA solar permit facts: permit authority, utility, fees, and inspection steps — sourced and confidence-scored. Verified 2026-08-11.",138,Upland Solar Permit Guide,1,28,3,2,false,1256,8,80,2026-08-11,1
/california/utility/pg-e/,utility-hub,california,,index,https://mygridpermit.com/california/utility/pg-e/,true,PG&E Solar Permit Cities in California | GridPermit,51,"138 verified California cities served by PG&E — permit authority per city, plus PG&E's role vs. each city's building department.",128,PG&E Solar Permit Cities,1,153,141,2,false,1485,,,,2
/california/utility/sce/,utility-hub,california,,index,https://mygridpermit.com/california/utility/sce/,true,SCE Solar Permit Cities in California | GridPermit,50,"104 verified California cities served by SCE — permit authority per city, plus SCE's role vs. each city's building department.",126,SCE Solar Permit Cities,1,119,106,2,false,1205,,,,2
/california/utility/sdg-e/,utility-hub,california,,index,https://mygridpermit.com/california/utility/sdg-e/,true,SDG&E Solar Permit Cities in California | GridPermit,52,"21 verified California cities served by SDG&E — permit authority per city, plus SDG&E's role vs. each city's building department.",129,SDG&E Solar Permit Cities,1,36,24,2,false,475,,,,2
